track_id,edge,sigma_used_cm,vehicle_id,class_name,frame,time,lon_m,lat_m,speed_mps,speed_kmph,accel_mps2,jerk_mps3,lat_speed_mps,lat_accel_mps2,raw_lon_m,raw_lat_m,box_w_px,box_h_px,confidence,flag_implausible,direction
12529,1,2.7382897801574595,12529,Truck,8958,298.5171285126778,-23.243202131432962,1.7846650451433355,-2.5884742595253236,-9.318507334291166,5.8985222007557425,0.05800090816673802,-1.1145257729971858,1.1343813923125061,-23.34354019165039,1.80270455987125,65.6094970703125,114.9625244140625,0.6862123608589172,1,with_flow
12529,1,2.7382897801574595,12529,Truck,8959,298.5504525948962,-23.32618512398936,1.7481549724781407,-2.3918739486984992,-8.610746215314597,5.900969503527029,0.09376223220589006,-1.0766658428086102,1.1381481529216608,-23.37918472290039,1.7877503398842158,65.4149169921875,113.90399169921876,0.6535845994949341,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8960,298.58377667711466,-23.40261499732442,1.712908995975953,-2.1951704311971296,-7.902613552309667,5.904771281425767,0.1393737618377924,-1.0386476146370451,1.1439549925179495,-23.3553466796875,1.7766745131275816,65.19677734375,113.80902099609376,0.5871788263320923,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8961,298.6171007593331,-23.472487498879758,1.6789336033497901,-1.9983130566523384,-7.193927003948418,5.910258508924177,0.1947638999981729,-1.0003959623026106,1.1522250021971203,-23.1114444732666,1.7841641300611202,64.8072509765625,115.9378662109375,0.6850865483283997,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8962,298.6504248415515,-23.53579650519805,1.6462380137277903,-1.801240244671742,-6.484464880818271,5.917751937859209,0.25917487337950224,-0.9618223200505724,1.1633381502504214,-23.068384170532227,1.7552156199091034,63.274658203125,114.84912109375,0.6228169202804565,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8963,298.68374892376994,-23.592533668831994,1.6148345974525182,-1.6038803252973057,-5.773969171070301,5.927532038503076,0.33119220320882786,-0.9228264861040353,1.1776103857639804,-23.197704315185547,1.7143016049266055,62.7716064453125,110.57330322265624,0.3488912284374237,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8964,298.71707300598837,-23.642688108130614,1.5847392265698552,-1.4061531759661383,-5.062151433478098,5.9398252902788755,0.40920177476030767,-0.8832988861874174,1.195288576445492,-23.08353805541992,1.7199543870093723,62.974853515625,112.9417724609375,0.4809336364269256,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8965,298.7503970882068,-23.686246155381205,1.5559715491932986,-1.2079720040476802,-4.348699214571649,5.954804585675154,0.4913642443540693,-0.8431228494609586,1.216550351954126,-22.96217918395996,1.7306881800020233,62.9718017578125,115.0355224609375,0.490928441286087,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8966,298.7837211704252,-23.723191166419593,1.5285551848687733,-1.0092453487369935,-3.6332832554531764,5.972573815234977,0.5753580213681705,-0.8021771825975261,1.2414854498437151,-23.009750366210938,1.6885965612200833,60.869384765625,114.33636474609376,0.4144736230373382,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8967,298.81704525264365,-23.75350340694216,1.50251782220934,-0.809879689139568,-2.915566880902445,5.993151141693364,0.6585645400752146,-0.760339465773184,1.2700764042053314,-23.013330459594727,1.6638461252334764,60.206298828125,114.36566162109376,0.4691943824291229,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8968,298.8503693348621,-23.77716003245799,1.4778911999581412,-0.6097823758476839,-2.195216553051662,6.016465932994192,0.7382865819157043,-0.7174896272706676,1.302200477314909,-23.027517318725582,1.6603244902496386,62.81640625,113.288330078125,0.3695643544197082,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8969,298.8836934170805,-23.794135166968235,1.4547109705886914,-0.4088646227437599,-1.4719126418775357,6.042356587206406,0.8117248754704817,-0.6735134402234872,1.337628411153975,-22.88411903381348,1.6462012278095437,63.828369140625,114.5975341796875,0.4087203741073608,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8970,298.91701749929894,-23.80440008272431,1.4330164446422349,-0.20704459268070974,-0.7453605336505551,6.070565905972035,0.8758256161255386,-0.6283062355969682,1.376014208341037,-22.94538116455078,1.6034631510214037,63.901611328125,112.76361083984376,0.3561023771762848,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8971,298.95034158151736,-23.807923487262727,1.412850206065364,-0.004250799074027867,-0.01530287666650032,6.100728756887952,0.9273672889532298,-0.5817768954905223,1.4168912187940186,-22.961700439453125,1.6019734946333477,63.036376953125,111.7786865234375,0.3339540362358093,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8972,298.9836656637358,-23.80467192858531,1.3942575948396416,0.1995742869566597,0.718467433043975,6.1323732335395515,0.9631506205805946,-0.5338517637241369,1.459678226133165,-22.8719425201416,1.6023079000509353,62.791015625,111.69976806640624,0.2885324954986572,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8973,299.0169897459542,-23.794610319132293,1.3772860606620776,0.40447070736912716,1.4560945465288577,6.164920977825867,0.9802049785654718,-0.48447855817418983,1.5036716197997886,-23.920469284057617,1.388275127539437,61.255615234375,90.8621826171875,0.4221735000610351,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8974,299.05031382817265,-23.77770257761265,1.3619843817509814,0.6104575391647598,2.1976471409931353,6.197702096132808,0.9770065357599672,-0.4336304587766644,1.5480564674137534,-23.719501495361328,1.388275127539437,60.6881103515625,93.17462158203124,0.3470197916030884,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8975,299.0836379103911,-23.753912363556633,1.3484017691025656,0.8175312188994481,2.9431123880380134,6.23003667007708,0.9534113968889014,-0.38130846567421406,1.591987825787045,-23.881982803344727,1.3287919877461218,61.73663330078125,88.88320922851561,0.4275646358728409,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8976,299.1169619926095,-23.723203832621177,1.3365869289080174,1.025665532332516,3.692395916397057,6.261245215688632,0.9096653063404634,-0.32754193692156774,1.6346103408822366,-24.044464111328125,1.2693088479528067,62.78515625,84.591796875,0.5081094801425934,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8977,299.15028607482793,-23.685542389441277,1.326587115080067,1.234811822694522,4.445322561700279,6.290664192996562,0.8466043723162976,-0.27238860393937436,1.6750815372788646,-24.20694541931152,1.2098257081594914,63.83367919921875,80.30038452148438,0.5886543244123459,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8978,299.18361015704636,-23.64089542228148,1.3184471965431905,1.4448999168045198,5.201639700496272,6.31766984310773,0.7657928849509548,-0.2159336315809397,1.7126026657692575,-24.36942672729492,1.1503425683661763,64.8822021484375,76.00897216796875,0.6691991686820984,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8979,299.2169342392648,-23.589232993431434,1.3122087731901868,1.6558398598178075,5.961023495344107,6.341702883117348,0.6695174819690297,-0.1582876307509118,1.746450725061607,-24.429372787475582,1.1221482000869267,65.5196533203125,71.992431640625,0.6496220231056213,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8980,299.2502583214832,-23.530528458038518,1.3079093758804015,1.8675244696916442,6.723088090889919,6.3622919543393515,0.5606573198044618,-0.09958361207230526,1.7760083124319972,-24.497215270996094,1.0522989802077545,62.46337890625,67.4569091796875,0.6539487838745117,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8981,299.28358240370164,-23.464758986148585,1.3055817825690539,2.0798325482776443,7.487397173799519,6.379069664360403,0.4425473018441008,-0.039973111841463904,1.800785699816597,-24.510631561279297,1.0292807110632305,62.135498046875,63.96435546875,0.6786508560180664,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8982,299.3169064859201,-23.391905969319314,1.3052534778621843,2.2926325902684868,8.253477324966553,6.391786919683744,0.3188968493607113,0.02037861149296205,1.820453707545799,-24.51133155822754,1.017183572906568,61.551025390625,60.97882080078125,0.5985400080680847,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8983,299.3502305681385,-23.311955296285525,1.3069462889185197,2.505786911567747,9.02083288164389,6.4003235540149905,0.19369430305917434,0.08129826340675317,1.8348609670722595,-24.445127487182617,1.0568241862511645,59.295166015625,60.5386962890625,0.3122065663337707,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8984,299.3835546503569,-23.224897485625103,1.3106762178159665,2.719156089531606,9.788961922313781,6.404696289444514,0.0710549470414258,0.14261054495005898,1.8440371364834007,-24.25381374359131,1.03884275456879,58.631591796875,63.752349853515625,0.34126079082489014,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8985,299.41687873257536,-23.13072766709872,1.3164534728694581,2.9326035634307352,10.557372828350648,6.40505923580946,-0.045052843730346216,0.204143963781672,1.8481801421708852,-24.0625,1.0568241862511645,57.968017578125,66.96600341796875,0.3703150153160095,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8986,299.4502028147938,-23.0294454115593,1.3242826891668318,3.146000060306129,11.325600217102064,6.401693600107226,-0.15101947606610489,0.2657364843583214,1.8476601357515983,-23.791646321614582,1.1295508893522328,61.40283203125,70.91829427083333,0.39944636821746826,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8987,299.4835268970122,-22.921054419873123,1.334163338776971,3.3592276145921973,12.09321941253191,6.394994064935438,-0.24372911744252326,0.3272411796815202,1.8430095727383535,-23.520792643229168,1.2022775924533011,64.837646484375,74.87058512369792,0.42857772111892695,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8988,299.51685097923064,-22.805562086472438,1.3460903184806714,3.572183039421596,12.859858941917746,6.385449501809867,-0.3206560789548676,0.38853108414480597,1.834887125875044,-23.24993896484375,1.2750042955543694,68.2724609375,78.8228759765625,0.4577090740203857,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8989,299.55017506144907,-22.68297895832131,1.3600546774600426,3.7847807289544835,13.625210624236141,6.3736229258575765,-0.3797420165875956,0.44950271839027267,1.8240370217258384,-23.37136650085449,1.2434110554472346,67.8543701171875,74.49749755859375,0.2948871552944183,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8990,299.5834991436675,-22.5533181110165,1.3760444407421024,3.996954874521882,14.389037548278775,6.360140393444754,-0.41910399623323535,0.5100783748813763,1.8112609504449932,-22.392412185668945,1.4741170869359133,70.2705078125,91.2752685546875,0.4986676871776581,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8991,299.6168232258859,-22.41659445247355,1.3940455000038101,4.208661674496597,15.151182028187748,6.34569041380048,-0.43779861457413366,0.5702080034875717,1.7974080061179958,-22.392412185668945,1.374759116953137,70.693115234375,83.5560302734375,0.3694988191127777,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8992,299.65014730810435,-22.27282396566416,1.4140425471766973,4.419880400317534,15.911569441143122,6.330961919390389,-0.4360556470565031,0.6298694761989592,1.7832996376193009,-21.765167236328125,1.563316583167013,72.6063232421875,96.968505859375,0.6431273221969604,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8993,299.6834713903228,-22.122022943833407,1.4360199899879833,4.630613078653999,16.6702070831544,6.316628105331839,-0.4150670163039897,0.6890677792190851,1.7697389398052912,-21.07906150817871,1.7276641615679644,73.37744140625,108.7239990234375,0.6987879276275635,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8994,299.7167954725412,-21.96420724779165,1.4599628355689864,4.840883282912712,17.42717981848576,6.3032984646354455,-0.3776337485763474,0.747833378264193,1.7574352480413966,-20.66325759887696,1.7897358387880042,71.9759521484375,115.934814453125,0.7154597640037537,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8995,299.75011955475964,-21.799391634812192,1.4858574701108545,5.050732984083879,18.182638742701965,6.291459509159816,-0.32796555410264094,0.806217582322609,1.7469204382129586,-20.382787704467773,1.8304082303334976,73.2198486328125,120.80804443359376,0.7354655861854553,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8996,299.78344363697806,-21.627589221462443,1.5136922467424316,5.260217803987661,18.93678409435558,6.281440162455988,-0.2709673688618993,0.8642859589530139,1.7385155335059852,-20.361251831054688,1.8055479816394708,71.2545166015625,119.8675537109375,0.7173957824707031,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8997,299.8167677191965,-21.448811119515533,1.543457841404074,5.469401498428629,19.689845394343067,6.273400031402886,-0.21151940356795232,0.9221111461785104,1.732325900816257,-20.347536087036133,1.7687575313924688,71.3143310546875,118.5009765625,0.6616144180297852,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8998,299.8500918014149,-21.263066257278766,1.5751473726911795,5.678350489657038,20.442061762765334,6.2673427824654055,-0.1540487042977863,0.9797660646306681,1.7282695643148902,-20.169523239135746,1.800074022188496,72.70263671875,121.3804931640625,0.730247974395752,1,with_flow
12529,0,2.7382897801574595,12529,Truck,8999,299.88341588363335,-21.07036137383388,1.6087563143263404,5.887128974577406,21.193664308478663,6.263132968027563,-0.10254072331555565,1.0373182952314308,1.7261116370349612,-20.39380073547364,1.727245312129808,71.950439453125,116.26519775390624,0.7092263102531433,1,with_flow
12529,0,2.7382897801574595,12529,Truck,9000,299.9167399658518,-20.870701168715648,1.644282235372362,6.0957944557674955,21.944860040762983,6.260508631476396,-0.060204790348057945,1.0948252612545075,1.725483136940629,-20.42094612121582,1.7333520695248334,74.4442138671875,115.47784423828124,0.6517747044563293,1,with_flow
12529,0,2.7382897801574595,12529,Truck,9001,299.9500640480702,-20.66408858873658,1.6817243957566166,6.304394140004174,22.695818904015027,6.259120429260559,-0.029118827002819123,1.1523305521493075,1.7259301113953278,-20.65459442138672,1.6688611420768655,77.2847900390625,109.18212890625,0.6107904314994812,1,with_flow
12529,0,2.7382897801574595,12529,Truck,9002,299.98338813028863,-20.450525212880454,1.721083244816013,6.512962626754993,23.446665456317973,6.258567915106104,-0.009994578562402236,1.209861681858613,1.7269487972048267,-21.11654090881348,1.5309777165505305,76.9786376953125,97.4989013671875,0.6027653217315674,1,with_flow
12529,1,2.7382897801574595,12529,Truck,9003,300.01671221250706,-20.230011691943872,1.7623598679908776,6.721521040917937,24.197475747304573,6.258454308945055,-0.001418326764611813,1.2674294000595174,1.7280518751326284,-21.97906875610352,1.2719174763150978,72.9853515625,78.7266845703125,0.3791769742965698,1,with_flow
